c_d_dep,departamento,c_d_mun,municipio,grupo_cultivo,subgrupo_de_cultivo,cultivo,desagregaci_n_regional_y,anio,periodo,area_sembrada_ha,area_cosechada_ha,produccion_ton,rendimiento_ton_ha,estado_fisico,nombre_cientifico,ciclo_cultivo,fuente_socrata,codigo_dane
52,NARIÑO,52240,CHACHAGUI,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,458,405,410,1.01,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52240
52,NARIÑO,52240,CHACHAGUI,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,445,399,412,1.03,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52240
52,NARIÑO,52250,EL CHARCO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,2,2,2,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52250
52,NARIÑO,52254,EL PEÑOL,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,390,380,380,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52254
52,NARIÑO,52254,EL PEÑOL,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,440,390,390,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52254
52,NARIÑO,52254,EL PEÑOL,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,460,390,390,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52254
52,NARIÑO,52254,EL PEÑOL,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,510,440,460,1.05,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52254
52,NARIÑO,52254,EL PEÑOL,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,600,570,570,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52254
52,NARIÑO,52254,EL PEÑOL,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,910,440,264,0.6,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52254
52,NARIÑO,52254,EL PEÑOL,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,795,708,612,0.87,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52254
52,NARIÑO,52254,EL PEÑOL,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,801,736,737,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52254
52,NARIÑO,52254,EL PEÑOL,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,773,697,721,1.04,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52254
52,NARIÑO,52254,EL PEÑOL,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,725,657,443,0.67,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52254
52,NARIÑO,52254,EL PEÑOL,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,712,674,465,0.69,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52254
52,NARIÑO,52256,EL ROSARIO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,516,466,326,0.7,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52256
52,NARIÑO,52256,EL ROSARIO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,980,260,182,0.7,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52256
52,NARIÑO,52256,EL ROSARIO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,980,513,515,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52256
52,NARIÑO,52256,EL ROSARIO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,1362,972,875,0.9,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52256
52,NARIÑO,52256,EL ROSARIO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,1702,1052,842,0.8,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52256
52,NARIÑO,52256,EL ROSARIO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,1902,1402,701,0.5,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52256
52,NARIÑO,52256,EL ROSARIO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,886,744,739,0.99,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52256
52,NARIÑO,52256,EL ROSARIO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,960,833,895,1.07,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52256
52,NARIÑO,52256,EL ROSARIO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,1013,861,945,1.1,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52256
52,NARIÑO,52256,EL ROSARIO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,947,789,895,1.14,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52256
52,NARIÑO,52256,EL ROSARIO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,899,830,839,1.01,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52256
52,NARIÑO,52256,EL ROSARIO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,858,787,814,1.03,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52256
52,NARIÑO,52258,EL TABLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,650,570,622,1.09,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52258
52,NARIÑO,52258,EL TABLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,800,670,670,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52258
52,NARIÑO,52258,EL TABLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,820,770,770,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52258
52,NARIÑO,52258,EL TABLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,845,760,760,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52258
52,NARIÑO,52258,EL TABLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,886,776,776,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52258
52,NARIÑO,52258,EL TABLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,765,725,725,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52258
52,NARIÑO,52258,EL TABLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,1834,1468,1122,0.76,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52258
52,NARIÑO,52258,EL TABLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,1898,1639,1354,0.83,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52258
52,NARIÑO,52258,EL TABLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,1927,1686,1817,1.08,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52258
52,NARIÑO,52258,EL TABLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,1946,1670,1860,1.11,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52258
52,NARIÑO,52258,EL TABLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,1922,1614,2448,1.52,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52258
52,NARIÑO,52258,EL TABLON,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,1946,1708,2650,1.55,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52258
52,NARIÑO,52260,EL TAMBO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,491,461,461,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52260
52,NARIÑO,52260,EL TAMBO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,591,491,491,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52260
52,NARIÑO,52260,EL TAMBO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,651,571,379,0.66,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52260
52,NARIÑO,52260,EL TAMBO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,601,571,343,0.6,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52260
52,NARIÑO,52260,EL TAMBO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,590,490,196,0.4,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52260
52,NARIÑO,52260,EL TAMBO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,440,140,70,0.5,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52260
52,NARIÑO,52260,EL TAMBO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,1697,1427,1091,0.76,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52260
52,NARIÑO,52260,EL TAMBO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,864,780,644,0.83,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52260
52,NARIÑO,52260,EL TAMBO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,893,760,798,1.05,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52260
52,NARIÑO,52260,EL TAMBO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,892,744,808,1.09,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52260
52,NARIÑO,52260,EL TAMBO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,894,818,690,0.84,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52260
52,NARIÑO,52260,EL TAMBO,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,905,838,722,0.86,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52260
52,NARIÑO,52287,FUNES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,34,26,29,1.1,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52287
52,NARIÑO,52287,FUNES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,64,29,33,1.14,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52287
52,NARIÑO,52287,FUNES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,68,58,63,1.09,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52287
52,NARIÑO,52287,FUNES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,78,64,83,1.3,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52287
52,NARIÑO,52287,FUNES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,81,74,65,0.88,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52287
52,NARIÑO,52287,FUNES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,135,75,75,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52287
52,NARIÑO,52287,FUNES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,130,96,55,0.57,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52287
52,NARIÑO,52287,FUNES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,206,151,93,0.62,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52287
52,NARIÑO,52287,FUNES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,213,199,197,0.99,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52287
52,NARIÑO,52287,FUNES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,214,196,201,1.02,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52287
52,NARIÑO,52287,FUNES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,214,211,206,0.98,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52287
52,NARIÑO,52287,FUNES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,217,211,211,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52287
52,NARIÑO,52320,GUAITARILLA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,98,91,81,0.89,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52320
52,NARIÑO,52320,GUAITARILLA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,111,90,59,0.65,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52320
52,NARIÑO,52320,GUAITARILLA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,139,86,52,0.6,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52320
52,NARIÑO,52320,GUAITARILLA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,146,135,83,0.61,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52320
52,NARIÑO,52320,GUAITARILLA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,136,110,77,0.7,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52320
52,NARIÑO,52320,GUAITARILLA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,48,41,16,0.38,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52320
52,NARIÑO,52320,GUAITARILLA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,107,87,53,0.61,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52320
52,NARIÑO,52320,GUAITARILLA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,97,79,52,0.66,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52320
52,NARIÑO,52320,GUAITARILLA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,102,90,95,1.05,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52320
52,NARIÑO,52320,GUAITARILLA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,106,92,100,1.09,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52320
52,NARIÑO,52320,GUAITARILLA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,105,97,94,0.97,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52320
52,NARIÑO,52320,GUAITARILLA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,103,97,96,0.99,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52320
52,NARIÑO,52352,ILES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,11,7,6,0.76,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52352
52,NARIÑO,52352,ILES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,11,10,8,0.83,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52352
52,NARIÑO,52352,ILES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,10,10,9,0.85,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52352
52,NARIÑO,52352,ILES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,10,10,9,0.88,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52352
52,NARIÑO,52352,ILES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,10,10,11,1.04,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52352
52,NARIÑO,52352,ILES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,10,10,11,1.06,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52352
52,NARIÑO,52354,IMUES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,16,13,14,1.08,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52354
52,NARIÑO,52354,IMUES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,20,15,14,0.9,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52354
52,NARIÑO,52354,IMUES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,20,18,19,1.05,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52354
52,NARIÑO,52354,IMUES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,8,6,7,1.1,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52354
52,NARIÑO,52354,IMUES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,8,8,9,1.1,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52354
52,NARIÑO,52354,IMUES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,11,9,8,0.92,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52354
52,NARIÑO,52354,IMUES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,11,9,9,0.99,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52354
52,NARIÑO,52354,IMUES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,11,11,10,0.92,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52354
52,NARIÑO,52354,IMUES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,11,10,10,0.95,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52354
52,NARIÑO,52354,IMUES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,11,11,12,1.1,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52354
52,NARIÑO,52354,IMUES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,11,11,12,1.12,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52354
52,NARIÑO,52356,IPIALES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,23,18,23,1.3,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52356
52,NARIÑO,52356,IPIALES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,23,23,28,1.2,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52356
52,NARIÑO,52356,IPIALES,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,23,23,28,1.2,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52356
52,NARIÑO,52378,LA CRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,75,73,58,0.8,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52378
52,NARIÑO,52378,LA CRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,81,74,59,0.8,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52378
52,NARIÑO,52378,LA CRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,84,79,63,0.8,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52378
52,NARIÑO,52378,LA CRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,89,84,67,0.8,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52378
52,NARIÑO,52378,LA CRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,88,86,74,0.86,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52378
52,NARIÑO,52378,LA CRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,97,88,44,0.5,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52378
52,NARIÑO,52378,LA CRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,175,150,92,0.61,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52378
52,NARIÑO,52378,LA CRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,150,127,84,0.66,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52378
52,NARIÑO,52378,LA CRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,157,134,142,1.06,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52378
52,NARIÑO,52378,LA CRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,173,145,158,1.09,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52378
52,NARIÑO,52378,LA CRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,196,147,268,1.82,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52378
52,NARIÑO,52378,LA CRUZ,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,214,168,313,1.87,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52378
52,NARIÑO,52381,LA FLORIDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,1211,1026,1231,1.2,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52381
52,NARIÑO,52381,LA FLORIDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,1225,1025,718,0.7,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52381
52,NARIÑO,52381,LA FLORIDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,1225,1025,1230,1.2,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52381
52,NARIÑO,52381,LA FLORIDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,1239,1039,1247,1.2,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52381
52,NARIÑO,52381,LA FLORIDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,1239,1224,1591,1.3,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52381
52,NARIÑO,52381,LA FLORIDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2012,2012,1245,1214,1457,1.2,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52381
52,NARIÑO,52381,LA FLORIDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2013,2013,1388,1160,1241,1.07,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52381
52,NARIÑO,52381,LA FLORIDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2014,2014,1362,1193,1380,1.16,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52381
52,NARIÑO,52381,LA FLORIDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2015,2015,1357,1178,1241,1.05,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52381
52,NARIÑO,52381,LA FLORIDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2016,2016,1366,1163,1267,1.09,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52381
52,NARIÑO,52381,LA FLORIDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2017,2017,1307,1156,1655,1.43,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52381
52,NARIÑO,52381,LA FLORIDA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2018,2018,1296,1184,1734,1.47,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52381
52,NARIÑO,52385,LA LLANADA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2007,2007,38,32,47,1.5,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52385
52,NARIÑO,52385,LA LLANADA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2008,2008,74,38,57,1.5,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52385
52,NARIÑO,52385,LA LLANADA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2009,2009,74,38,38,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52385
52,NARIÑO,52385,LA LLANADA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2010,2010,68,64,64,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52385
52,NARIÑO,52385,LA LLANADA,OTROS PERMANENTES,CAFE,CAFE,CAFE,2011,2011,82,76,76,1.0,CAFE VERDE EQUIVALENTE,COFFEA ARABICA,PERMANENTE,2pnw-mmge,52385
